order_id,order_placement_date,customer_id,product_id,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full,product_name,category,customer_name,city,total_amount
FAP413202601,2025-04-11,789202,25891402,413,2025-04-13,2025-04-13,372,0,1,0,AM Curd 100,Dairy,Rel Fresh,Ahmedabad,8260.0
FAP414202503,2025-04-11,789202,25891402,495,2025-04-14,2025-04-14,495,1,1,1,AM Curd 100,Dairy,Rel Fresh,Ahmedabad,9900.0
FAP413303201,2025-04-11,789303,25891201,366,2025-04-13,2025-04-14,366,1,0,0,AM Butter 100,Dairy,Expression Stores,Vadodara,21960.0
FAP412121201,2025-04-11,789121,25891201,461,2025-04-12,2025-04-14,369,0,0,0,AM Butter 100,Dairy,Coolblue,Ahmedabad,27660.0
FAP413601303,2025-04-11,789601,25891201,452,2025-04-13,2025-04-13,407,0,1,0,AM Butter 100,Dairy,Price Rite,"New Jersey, US",76983.01
FAP412521201,2025-04-11,789521,25891201,332,2025-04-12,2025-04-15,332,1,0,0,AM Butter 100,Dairy,Acclaimed Stores,Ahmedabad,19920.0
FAP414401601,2025-04-11,789401,25891201,492,2025-04-14,2025-04-14,492,1,1,1,AM Butter 100,Dairy,Wegmans,"New Jersey, US",83795.67
FAP414320201,2025-04-11,789320,25891201,270,2025-04-14,2025-04-15,270,1,0,0,AM Butter 100,Dairy,Whole Foods Market,"New Jersey, US",45985.43
FAP413402503,2025-04-11,789402,25891201,201,2025-04-13,2025-04-13,181,0,1,0,AM Butter 100,Dairy,Propel Mart,Ahmedabad,12060.0
FAP414402601,2025-04-11,789402,25891201,124,2025-04-14,2025-04-14,118,0,1,0,AM Butter 100,Dairy,Propel Mart,Ahmedabad,7440.0
FAP412321603,2025-04-11,789321,25891201,305,2025-04-12,2025-04-12,305,1,1,1,AM Butter 100,Dairy,Chiptec Stores,Ahmedabad,18300.0
FAP413321302,2025-04-11,789321,25891201,220,2025-04-13,2025-04-13,220,1,1,1,AM Butter 100,Dairy,Chiptec Stores,Ahmedabad,13200.0
FAP413102503,2025-04-11,789102,25891201,335,2025-04-13,2025-04-13,335,1,1,1,AM Butter 100,Dairy,Vijay Stores,Ahmedabad,20100.0
FAP412902502,2025-04-11,789902,25891201,209,2025-04-12,2025-04-12,188,0,1,0,AM Butter 100,Dairy,Elite Mart,Ahmedabad,12540.0
FAP412403603,2025-04-11,789403,25891201,217,2025-04-12,2025-04-12,217,1,1,1,AM Butter 100,Dairy,Propel Mart,Vadodara,13020.0
FAP414103502,2025-04-11,789103,25891201,155,2025-04-14,2025-04-14,147,0,1,0,AM Butter 100,Dairy,Vijay Stores,Vadodara,9300.0
FAP412221603,2025-04-11,789221,25891201,499,2025-04-12,2025-04-12,499,1,1,1,AM Butter 100,Dairy,Atlas Stores,Ahmedabad,29940.0
FAP414720201,2025-04-11,789720,25891201,260,2025-04-14,2025-04-14,247,0,1,0,AM Butter 100,Dairy,Colonial Farms,"New Jersey, US",44282.26
FAP413201201,2025-04-11,789201,25891201,262,2025-04-13,2025-04-13,262,1,1,1,AM Butter 100,Dairy,Rel Fresh,"New Jersey, US",44622.9
FAP413522201,2025-04-11,789522,25891201,138,2025-04-13,2025-04-15,138,1,0,0,AM Butter 100,Dairy,Acclaimed Stores,Vadodara,8280.0
FAP413101402,2025-04-11,789101,25891201,226,2025-04-13,2025-04-13,226,1,1,1,AM Butter 100,Dairy,Costco Wholesale,"New Jersey, US",38491.51
FAP413703603,2025-04-11,789703,25891501,144,2025-04-13,2025-04-13,130,0,1,0,AM Biscuits 750,Food,Sorefoz Mart,Vadodara,43200.0
FAP414703501,2025-04-11,789703,25891501,147,2025-04-14,2025-04-13,147,1,1,1,AM Biscuits 750,Food,Sorefoz Mart,Vadodara,44100.0
FAP412501603,2025-04-11,789501,25891501,172,2025-04-12,2025-04-12,172,1,1,1,AM Biscuits 750,Food,Best Market,"New Jersey, US",131824.89
FAP413721501,2025-04-11,789721,25891501,159,2025-04-13,2025-04-13,159,1,1,1,AM Biscuits 750,Food,Logic Stores,Ahmedabad,47700.0
FAP414321501,2025-04-11,789321,25891501,135,2025-04-14,2025-04-14,135,1,1,1,AM Biscuits 750,Food,Chiptec Stores,Ahmedabad,40500.0
FAP414203601,2025-04-11,789203,25891501,165,2025-04-14,2025-04-14,157,0,1,0,AM Biscuits 750,Food,Rel Fresh,Vadodara,49500.0
FAP414603603,2025-04-11,789603,25891501,143,2025-04-14,2025-04-14,129,0,1,0,AM Biscuits 750,Food,Info Stores,Vadodara,42900.0
FAP413401602,2025-04-11,789401,25891501,223,2025-04-13,2025-04-13,223,1,1,1,AM Biscuits 750,Food,Wegmans,"New Jersey, US",170912.51
FAP413420501,2025-04-11,789420,25891501,138,2025-04-13,2025-04-15,138,1,0,0,AM Biscuits 750,Food,Lidl,"New Jersey, US",105766.48
FAP413403501,2025-04-11,789403,25891501,182,2025-04-13,2025-04-13,164,0,1,0,AM Biscuits 750,Food,Propel Mart,Vadodara,54600.0
FAP414403603,2025-04-11,789403,25891501,219,2025-04-14,2025-04-14,219,1,1,1,AM Biscuits 750,Food,Propel Mart,Vadodara,65700.0
FAP413121501,2025-04-11,789121,25891501,165,2025-04-13,2025-04-14,165,1,0,0,AM Biscuits 750,Food,Coolblue,Ahmedabad,49500.0
FAP413903603,2025-04-11,789903,25891501,206,2025-04-13,2025-04-13,206,1,1,1,AM Biscuits 750,Food,Elite Mart,Vadodara,61800.0
FAP413521501,2025-04-11,789521,25891501,179,2025-04-13,2025-04-16,179,1,0,0,AM Biscuits 750,Food,Acclaimed Stores,Ahmedabad,53700.0
FAP414402601,2025-04-11,789402,25891501,156,2025-04-14,2025-04-14,148,0,1,0,AM Biscuits 750,Food,Propel Mart,Ahmedabad,46800.0
FAP412220602,2025-04-11,789220,25891501,229,2025-04-12,2025-04-12,229,1,1,1,AM Biscuits 750,Food,ShopRite,"New Jersey, US",175511.05
FAP413220501,2025-04-11,789220,25891501,206,2025-04-13,2025-04-13,196,0,1,0,AM Biscuits 750,Food,ShopRite,"New Jersey, US",157883.3
FAP414220501,2025-04-11,789220,25891501,126,2025-04-14,2025-04-14,126,1,1,1,AM Biscuits 750,Food,ShopRite,"New Jersey, US",96569.4
FAP412202601,2025-04-11,789202,25891501,113,2025-04-12,2025-04-12,113,1,1,1,AM Biscuits 750,Food,Rel Fresh,Ahmedabad,33900.0
FAP412301501,2025-04-11,789301,25891501,226,2025-04-12,2025-04-12,226,1,1,1,AM Biscuits 750,Food,Foodtown,"New Jersey, US",173211.78
FAP413301602,2025-04-11,789301,25891602,182,2025-04-13,2025-04-15,164,0,0,0,AM Tea 250,beverages,Foodtown,"New Jersey, US",46496.38
FAP414303603,2025-04-11,789303,25891602,102,2025-04-14,2025-04-14,102,1,1,1,AM Tea 250,beverages,Expression Stores,Vadodara,11424.0
FAP413702602,2025-04-11,789702,25891602,106,2025-04-13,2025-04-14,106,1,0,0,AM Tea 250,beverages,Sorefoz Mart,Ahmedabad,11872.0
FAP412621602,2025-04-11,789621,25891602,162,2025-04-12,2025-04-12,130,0,1,0,AM Tea 250,beverages,Expert Mart,Ahmedabad,18144.0
FAP412401602,2025-04-11,789401,25891602,174,2025-04-12,2025-04-12,157,0,1,0,AM Tea 250,beverages,Wegmans,"New Jersey, US",44452.58
FAP413401602,2025-04-11,789401,25891602,152,2025-04-13,2025-04-13,152,1,1,1,AM Tea 250,beverages,Wegmans,"New Jersey, US",38832.14
FAP413521602,2025-04-11,789521,25891602,56,2025-04-13,2025-04-12,56,1,1,1,AM Tea 250,beverages,Acclaimed Stores,Ahmedabad,6272.0
FAP412422303,2025-04-11,789422,25891303,45,2025-04-12,2025-04-14,43,0,0,0,AM Ghee 100,Dairy,Lotus Mart,Vadodara,4050.0
FAP412321603,2025-04-11,789321,25891602,139,2025-04-12,2025-04-12,139,1,1,1,AM Tea 250,beverages,Chiptec Stores,Ahmedabad,15568.0
FAP412103602,2025-04-11,789103,25891602,167,2025-04-12,2025-04-12,134,0,1,0,AM Tea 250,beverages,Vijay Stores,Vadodara,18704.0
FAP412903602,2025-04-11,789903,25891602,116,2025-04-12,2025-04-15,110,0,0,0,AM Tea 250,beverages,Elite Mart,Vadodara,12992.0
FAP414201602,2025-04-11,789201,25891602,168,2025-04-14,2025-04-15,168,1,0,0,AM Tea 250,beverages,Rel Fresh,"New Jersey, US",42919.73
FAP412520602,2025-04-11,789520,25891602,80,2025-04-12,2025-04-12,72,0,1,0,AM Tea 250,beverages,Fairway Market,"New Jersey, US",20437.97
FAP414121602,2025-04-11,789121,25891602,174,2025-04-14,2025-04-17,174,1,0,0,AM Tea 250,beverages,Coolblue,Ahmedabad,19488.0
FAP412622602,2025-04-11,789622,25891602,118,2025-04-12,2025-04-12,118,1,1,1,AM Tea 250,beverages,Expert Mart,Vadodara,13216.0
FAP412220602,2025-04-11,789220,25891602,115,2025-04-12,2025-04-12,115,1,1,1,AM Tea 250,beverages,ShopRite,"New Jersey, US",29379.58
FAP414101602,2025-04-11,789101,25891602,120,2025-04-14,2025-04-14,120,1,1,1,AM Tea 250,beverages,Costco Wholesale,"New Jersey, US",30656.95
FAP413422602,2025-04-11,789422,25891602,191,2025-04-13,2025-04-15,191,1,0,0,AM Tea 250,beverages,Lotus Mart,Vadodara,21392.0
FAP412220602,2025-04-11,789220,25891101,387,2025-04-12,2025-04-12,387,1,1,1,AM Milk 500,Dairy,ShopRite,"New Jersey, US",131824.89
FAP413521501,2025-04-11,789521,25891101,332,2025-04-13,2025-04-16,299,0,0,0,AM Milk 500,Dairy,Acclaimed Stores,Ahmedabad,41500.0
FAP412201503,2025-04-11,789201,25891101,430,2025-04-12,2025-04-12,387,0,1,0,AM Milk 500,Dairy,Rel Fresh,"New Jersey, US",146472.1
FAP414101602,2025-04-11,789101,25891101,465,2025-04-14,2025-04-14,419,0,1,0,AM Milk 500,Dairy,Costco Wholesale,"New Jersey, US",158394.25
FAP412703503,2025-04-11,789703,25891101,498,2025-04-12,2025-04-12,498,1,1,1,AM Milk 500,Dairy,Sorefoz Mart,Vadodara,62250.0
FAP413703603,2025-04-11,789703,25891101,391,2025-04-13,2025-04-13,391,1,1,1,AM Milk 500,Dairy,Sorefoz Mart,Vadodara,48875.0
FAP414121401,2025-04-11,789121,25891101,450,2025-04-14,2025-04-15,450,1,0,0,AM Milk 500,Dairy,Coolblue,Ahmedabad,56250.0
FAP412721603,2025-04-11,789721,25891101,404,2025-04-12,2025-04-12,364,0,1,0,AM Milk 500,Dairy,Logic Stores,Ahmedabad,50500.0
FAP414721101,2025-04-11,789721,25891101,417,2025-04-14,2025-04-15,396,0,0,0,AM Milk 500,Dairy,Logic Stores,Ahmedabad,52125.0
FAP412720101,2025-04-11,789720,25891101,392,2025-04-12,2025-04-12,392,1,1,1,AM Milk 500,Dairy,Colonial Farms,"New Jersey, US",133528.06
FAP413702202,2025-04-11,789702,25891101,470,2025-04-13,2025-04-13,423,0,1,0,AM Milk 500,Dairy,Sorefoz Mart,Ahmedabad,58750.0
FAP414122101,2025-04-11,789122,25891101,311,2025-04-14,2025-04-15,295,0,0,0,AM Milk 500,Dairy,Coolblue,Vadodara,38875.0
FAP414421101,2025-04-11,789421,25891101,306,2025-04-14,2025-04-14,275,0,1,0,AM Milk 500,Dairy,Lotus Mart,Ahmedabad,38250.0
FAP414403603,2025-04-11,789403,25891101,346,2025-04-14,2025-04-14,329,0,1,0,AM Milk 500,Dairy,Propel Mart,Vadodara,43250.0
FAP413420501,2025-04-11,789420,25891101,493,2025-04-13,2025-04-15,444,0,0,0,AM Milk 500,Dairy,Lidl,"New Jersey, US",167931.97
FAP414420403,2025-04-11,789420,25891101,358,2025-04-14,2025-04-16,286,0,0,0,AM Milk 500,Dairy,Lidl,"New Jersey, US",121946.54
FAP412520101,2025-04-11,789520,25891101,339,2025-04-12,2025-04-13,305,0,0,0,AM Milk 500,Dairy,Fairway Market,"New Jersey, US",115474.52
FAP412422101,2025-04-11,789422,25891101,370,2025-04-12,2025-04-15,370,1,0,0,AM Milk 500,Dairy,Lotus Mart,Vadodara,46250.0
FAP413902502,2025-04-11,789902,25891401,463,2025-04-13,2025-04-13,463,1,1,1,AM Curd 250,Dairy,Elite Mart,Ahmedabad,23150.0
FAP414902601,2025-04-11,789902,25891401,468,2025-04-14,2025-04-14,421,0,1,0,AM Curd 250,Dairy,Elite Mart,Ahmedabad,23400.0
FAP414622401,2025-04-11,789622,25891401,363,2025-04-14,2025-04-14,345,0,1,0,AM Curd 250,Dairy,Expert Mart,Vadodara,18150.0
FAP414121401,2025-04-11,789121,25891401,486,2025-04-14,2025-04-15,486,1,0,0,AM Curd 250,Dairy,Coolblue,Ahmedabad,24300.0
FAP412501401,2025-04-11,789501,25891401,372,2025-04-12,2025-04-14,372,1,0,0,AM Curd 250,Dairy,Best Market,"New Jersey, US",79197.13
FAP413503401,2025-04-11,789503,25891401,402,2025-04-13,2025-04-13,402,1,1,1,AM Curd 250,Dairy,Viveks Stores,Vadodara,20100.0
FAP414520401,2025-04-11,789520,25891401,348,2025-04-14,2025-04-15,348,1,0,0,AM Curd 250,Dairy,Fairway Market,"New Jersey, US",74087.63
FAP412903603,2025-04-11,789903,25891401,260,2025-04-12,2025-04-12,260,1,1,1,AM Curd 250,Dairy,Elite Mart,Vadodara,13000.0
FAP413203603,2025-04-11,789203,25891401,293,2025-04-13,2025-04-13,293,1,1,1,AM Curd 250,Dairy,Rel Fresh,Vadodara,14650.0
FAP412522601,2025-04-11,789522,25891401,400,2025-04-12,2025-04-13,400,1,0,0,AM Curd 250,Dairy,Acclaimed Stores,Vadodara,20000.0
FAP413122401,2025-04-11,789122,25891401,437,2025-04-13,2025-04-13,393,0,1,0,AM Curd 250,Dairy,Coolblue,Vadodara,21850.0
FAP414720601,2025-04-11,789720,25891401,216,2025-04-14,2025-04-15,216,1,0,0,AM Curd 250,Dairy,Colonial Farms,"New Jersey, US",45985.43
FAP413103603,2025-04-11,789103,25891401,351,2025-04-13,2025-04-12,351,1,1,1,AM Curd 250,Dairy,Vijay Stores,Vadodara,17550.0
FAP412420602,2025-04-11,789420,25891401,340,2025-04-12,2025-04-14,306,0,0,0,AM Curd 250,Dairy,Lidl,"New Jersey, US",72384.47
FAP412501603,2025-04-11,789501,25891603,91,2025-04-12,2025-04-12,91,1,1,1,AM Tea 100,beverages,Best Market,"New Jersey, US",7749.4
FAP414603603,2025-04-11,789603,25891603,95,2025-04-14,2025-04-14,95,1,1,1,AM Tea 100,beverages,Info Stores,Vadodara,4275.0
FAP413320603,2025-04-11,789320,25891603,145,2025-04-13,2025-04-13,145,1,1,1,AM Tea 100,beverages,Whole Foods Market,"New Jersey, US",12347.94
FAP414320603,2025-04-11,789320,25891603,169,2025-04-14,2025-04-14,169,1,1,1,AM Tea 100,beverages,Whole Foods Market,"New Jersey, US",14391.74
FAP412221603,2025-04-11,789221,25891603,171,2025-04-12,2025-04-12,171,1,1,1,AM Tea 100,beverages,Atlas Stores,Ahmedabad,7695.0
FAP412101603,2025-04-11,789101,25891603,75,2025-04-12,2025-04-12,75,1,1,1,AM Tea 100,beverages,Costco Wholesale,"New Jersey, US",6386.86
FAP412401603,2025-04-11,789401,25891603,66,2025-04-12,2025-04-13,66,1,0,0,AM Tea 100,beverages,Wegmans,"New Jersey, US",5620.44
FAP412403603,2025-04-11,789403,25891603,70,2025-04-12,2025-04-12,70,1,1,1,AM Tea 100,beverages,Propel Mart,Vadodara,3150.0
FAP414403603,2025-04-11,789403,25891603,170,2025-04-14,2025-04-14,153,0,1,0,AM Tea 100,beverages,Propel Mart,Vadodara,7650.0
FAP413420603,2025-04-11,789420,25891603,50,2025-04-13,2025-04-14,50,1,0,0,AM Tea 100,beverages,Lidl,"New Jersey, US",4257.91
FAP414503603,2025-04-11,789503,25891603,146,2025-04-14,2025-04-14,146,1,1,1,AM Tea 100,beverages,Viveks Stores,Vadodara,6570.0
FAP412903603,2025-04-11,789903,25891603,188,2025-04-12,2025-04-12,188,1,1,1,AM Tea 100,beverages,Elite Mart,Vadodara,8460.0
FAP413903603,2025-04-11,789903,25891603,52,2025-04-13,2025-04-13,47,0,1,0,AM Tea 100,beverages,Elite Mart,Vadodara,2340.0
FAP413703603,2025-04-11,789703,25891603,122,2025-04-13,2025-04-13,122,1,1,1,AM Tea 100,beverages,Sorefoz Mart,Vadodara,5490.0
FAP414703603,2025-04-11,789703,25891603,82,2025-04-14,2025-04-14,66,0,1,0,AM Tea 100,beverages,Sorefoz Mart,Vadodara,3690.0
FAP414303603,2025-04-11,789303,25891603,165,2025-04-14,2025-04-14,165,1,1,1,AM Tea 100,beverages,Expression Stores,Vadodara,7425.0
FAP413301603,2025-04-11,789301,25891603,165,2025-04-13,2025-04-13,165,1,1,1,AM Tea 100,beverages,Foodtown,"New Jersey, US",14051.1
FAP413203603,2025-04-11,789203,25891603,94,2025-04-13,2025-04-13,94,1,1,1,AM Tea 100,beverages,Rel Fresh,Vadodara,4230.0
FAP412321603,2025-04-11,789321,25891603,122,2025-04-12,2025-04-12,122,1,1,1,AM Tea 100,beverages,Chiptec Stores,Ahmedabad,5490.0
FAP413103603,2025-04-11,789103,25891603,184,2025-04-13,2025-04-12,184,1,1,1,AM Tea 100,beverages,Vijay Stores,Vadodara,8280.0
FAP412721603,2025-04-11,789721,25891603,67,2025-04-12,2025-04-12,67,1,1,1,AM Tea 100,beverages,Logic Stores,Ahmedabad,3015.0
FAP414621603,2025-04-11,789621,25891603,157,2025-04-14,2025-04-14,157,1,1,1,AM Tea 100,beverages,Expert Mart,Ahmedabad,7065.0
FAP412122603,2025-04-11,789122,25891603,169,2025-04-12,2025-04-13,135,0,0,0,AM Tea 100,beverages,Coolblue,Vadodara,7605.0
FAP413122603,2025-04-11,789122,25891603,52,2025-04-13,2025-04-14,47,0,0,0,AM Tea 100,beverages,Coolblue,Vadodara,2340.0
FAP413702202,2025-04-11,789702,25891202,290,2025-04-13,2025-04-13,232,0,1,0,AM Butter 250,Dairy,Sorefoz Mart,Ahmedabad,43500.0
FAP413122202,2025-04-11,789122,25891202,214,2025-04-13,2025-04-15,203,0,0,0,AM Butter 250,Dairy,Coolblue,Vadodara,32100.0
FAP414320603,2025-04-11,789320,25891202,338,2025-04-14,2025-04-14,338,1,1,1,AM Butter 250,Dairy,Whole Foods Market,"New Jersey, US",115133.89
FAP413420501,2025-04-11,789420,25891202,365,2025-04-13,2025-04-15,365,1,0,0,AM Butter 250,Dairy,Lidl,"New Jersey, US",124330.97
FAP412903603,2025-04-11,789903,25891202,459,2025-04-12,2025-04-12,436,0,1,0,AM Butter 250,Dairy,Elite Mart,Vadodara,68850.0
FAP413903603,2025-04-11,789903,25891202,453,2025-04-13,2025-04-13,430,0,1,0,AM Butter 250,Dairy,Elite Mart,Vadodara,67950.0
FAP412301501,2025-04-11,789301,25891202,276,2025-04-12,2025-04-12,276,1,1,1,AM Butter 250,Dairy,Foodtown,"New Jersey, US",94014.65
FAP412103602,2025-04-11,789103,25891202,424,2025-04-12,2025-04-12,403,0,1,0,AM Butter 250,Dairy,Vijay Stores,Vadodara,63600.0
FAP414103502,2025-04-11,789103,25891202,455,2025-04-14,2025-04-14,455,1,1,1,AM Butter 250,Dairy,Vijay Stores,Vadodara,68250.0
FAP414422601,2025-04-11,789422,25891202,378,2025-04-14,2025-04-16,378,1,0,0,AM Butter 250,Dairy,Lotus Mart,Vadodara,56700.0
FAP413303601,2025-04-11,789303,25891202,268,2025-04-13,2025-04-13,255,0,1,0,AM Butter 250,Dairy,Expression Stores,Vadodara,40200.0
FAP414303202,2025-04-11,789303,25891202,341,2025-04-14,2025-04-15,273,0,0,0,AM Butter 250,Dairy,Expression Stores,Vadodara,51150.0
FAP412721202,2025-04-11,789721,25891202,285,2025-04-12,2025-04-13,285,1,0,0,AM Butter 250,Dairy,Logic Stores,Ahmedabad,42750.0
FAP413421202,2025-04-11,789421,25891202,475,2025-04-13,2025-04-15,427,0,0,0,AM Butter 250,Dairy,Lotus Mart,Ahmedabad,71250.0
FAP413201202,2025-04-11,789201,25891202,320,2025-04-13,2025-04-12,320,1,1,1,AM Butter 250,Dairy,Rel Fresh,"New Jersey, US",109002.5
FAP413202601,2025-04-11,789202,25891202,343,2025-04-13,2025-04-13,274,0,1,0,AM Butter 250,Dairy,Rel Fresh,Ahmedabad,51450.0
FAP414202503,2025-04-11,789202,25891202,497,2025-04-14,2025-04-14,447,0,1,0,AM Butter 250,Dairy,Rel Fresh,Ahmedabad,74550.0
FAP414321501,2025-04-11,789321,25891202,375,2025-04-14,2025-04-14,375,1,1,1,AM Butter 250,Dairy,Chiptec Stores,Ahmedabad,56250.0
FAP414301601,2025-04-11,789301,25891601,123,2025-04-14,2025-04-14,123,1,1,1,AM Tea 500,beverages,Foodtown,"New Jersey, US",62846.75
FAP414522202,2025-04-11,789522,25891202,145,2025-04-14,2025-04-16,131,0,0,0,AM Butter 250,Dairy,Acclaimed Stores,Vadodara,21750.0
FAP414621601,2025-04-12,789621,25891601,100,2025-04-14,2025-04-14,100,1,1,1,AM Tea 500,beverages,Expert Mart,Ahmedabad,22500.0
FAP415621601,2025-04-12,789621,25891601,157,2025-04-15,2025-04-17,141,0,0,0,AM Tea 500,beverages,Expert Mart,Ahmedabad,35325.0
FAP413401601,2025-04-12,789401,25891601,91,2025-04-13,2025-04-13,91,1,1,1,AM Tea 500,beverages,Wegmans,"New Jersey, US",46510.57
FAP413102601,2025-04-12,789102,25891601,93,2025-04-13,2025-04-13,93,1,1,1,AM Tea 500,beverages,Vijay Stores,Ahmedabad,20925.0
FAP415203601,2025-04-12,789203,25891601,94,2025-04-15,2025-04-15,94,1,1,1,AM Tea 500,beverages,Rel Fresh,Vadodara,21150.0
FAP414103402,2025-04-12,789103,25891402,204,2025-04-14,2025-04-15,194,0,0,0,AM Curd 100,Dairy,Vijay Stores,Vadodara,4080.0
FAP414420402,2025-04-12,789420,25891402,293,2025-04-14,2025-04-16,234,0,0,0,AM Curd 100,Dairy,Lidl,"New Jersey, US",49917.94
FAP413401601,2025-04-12,789401,25891402,279,2025-04-13,2025-04-13,279,1,1,1,AM Curd 100,Dairy,Wegmans,"New Jersey, US",47532.78
FAP414401402,2025-04-12,789401,25891402,422,2025-04-14,2025-04-15,422,1,0,0,AM Curd 100,Dairy,Wegmans,"New Jersey, US",71895.46
FAP415401503,2025-04-12,789401,25891402,341,2025-04-15,2025-04-15,341,1,1,1,AM Curd 100,Dairy,Wegmans,"New Jersey, US",58095.62
FAP414320402,2025-04-12,789320,25891402,439,2025-04-14,2025-04-14,439,1,1,1,AM Curd 100,Dairy,Whole Foods Market,"New Jersey, US",74791.73
FAP415303603,2025-04-12,789303,25891402,263,2025-04-15,2025-04-15,263,1,1,1,AM Curd 100,Dairy,Expression Stores,Vadodara,5260.0
FAP414520402,2025-04-12,789520,25891402,280,2025-04-14,2025-04-16,252,0,0,0,AM Curd 100,Dairy,Fairway Market,"New Jersey, US",47703.15
FAP415422402,2025-04-12,789422,25891402,259,2025-04-15,2025-04-17,259,1,0,0,AM Curd 100,Dairy,Lotus Mart,Vadodara,5180.0
FAP413203602,2025-04-12,789203,25891402,201,2025-04-13,2025-04-13,201,1,1,1,AM Curd 100,Dairy,Rel Fresh,Vadodara,4020.0
FAP415521402,2025-04-12,789521,25891402,329,2025-04-15,2025-04-18,313,0,0,0,AM Curd 100,Dairy,Acclaimed Stores,Ahmedabad,6580.0
FAP415522402,2025-04-12,789522,25891402,474,2025-04-15,2025-04-15,450,0,1,0,AM Curd 100,Dairy,Acclaimed Stores,Vadodara,9480.0
FAP415201403,2025-04-12,789201,25891402,317,2025-04-15,2025-04-15,317,1,1,1,AM Curd 100,Dairy,Rel Fresh,"New Jersey, US",54006.78
FAP415101402,2025-04-12,789101,25891402,308,2025-04-15,2025-04-15,308,1,1,1,AM Curd 100,Dairy,Costco Wholesale,"New Jersey, US",52473.47
FAP414122603,2025-04-12,789122,25891402,442,2025-04-14,2025-04-14,442,1,1,1,AM Curd 100,Dairy,Coolblue,Vadodara,8840.0
FAP415122402,2025-04-12,789122,25891402,421,2025-04-15,2025-04-16,421,1,0,0,AM Curd 100,Dairy,Coolblue,Vadodara,8420.0
FAP413603501,2025-04-12,789603,25891201,403,2025-04-13,2025-04-13,363,0,1,0,AM Butter 100,Dairy,Info Stores,Vadodara,24180.0
FAP414603201,2025-04-12,789603,25891201,434,2025-04-14,2025-04-16,412,0,0,0,AM Butter 100,Dairy,Info Stores,Vadodara,26040.0
FAP414601602,2025-04-12,789601,25891201,303,2025-04-14,2025-04-14,242,0,1,0,AM Butter 100,Dairy,Price Rite,"New Jersey, US",51621.63
FAP414621601,2025-04-12,789621,25891201,343,2025-04-14,2025-04-14,343,1,1,1,AM Butter 100,Dairy,Expert Mart,Ahmedabad,20580.0
FAP413521201,2025-04-12,789521,25891201,481,2025-04-13,2025-04-15,433,0,0,0,AM Butter 100,Dairy,Acclaimed Stores,Ahmedabad,28860.0
FAP415521302,2025-04-12,789521,25891201,473,2025-04-15,2025-04-17,473,1,0,0,AM Butter 100,Dairy,Acclaimed Stores,Ahmedabad,28380.0
FAP413401601,2025-04-12,789401,25891201,374,2025-04-13,2025-04-13,374,1,1,1,AM Butter 100,Dairy,Wegmans,"New Jersey, US",63717.78
FAP413421201,2025-04-12,789421,25891201,134,2025-04-13,2025-04-13,134,1,1,1,AM Butter 100,Dairy,Lotus Mart,Ahmedabad,8040.0
FAP414421201,2025-04-12,789421,25891201,413,2025-04-14,2025-04-16,413,1,0,0,AM Butter 100,Dairy,Lotus Mart,Ahmedabad,24780.0
FAP414422201,2025-04-12,789422,25891201,402,2025-04-14,2025-04-17,322,0,0,0,AM Butter 100,Dairy,Lotus Mart,Vadodara,24120.0
FAP415501201,2025-04-12,789501,25891201,347,2025-04-15,2025-04-15,347,1,1,1,AM Butter 100,Dairy,Best Market,"New Jersey, US",59117.83
FAP413220201,2025-04-12,789220,25891201,326,2025-04-13,2025-04-14,310,0,0,0,AM Butter 100,Dairy,ShopRite,"New Jersey, US",55540.1
FAP414220403,2025-04-12,789220,25891201,169,2025-04-14,2025-04-14,169,1,1,1,AM Butter 100,Dairy,ShopRite,"New Jersey, US",28792.26
FAP413903401,2025-04-12,789903,25891201,353,2025-04-13,2025-04-13,282,0,1,0,AM Butter 100,Dairy,Elite Mart,Vadodara,21180.0
FAP413720501,2025-04-12,789720,25891201,409,2025-04-13,2025-04-13,409,1,1,1,AM Butter 100,Dairy,Colonial Farms,"New Jersey, US",69680.68
FAP414201401,2025-04-12,789201,25891201,348,2025-04-14,2025-04-14,348,1,1,1,AM Butter 100,Dairy,Rel Fresh,"New Jersey, US",59288.2
FAP415203601,2025-04-12,789203,25891201,159,2025-04-15,2025-04-15,159,1,1,1,AM Butter 100,Dairy,Rel Fresh,Vadodara,9540.0
FAP414522201,2025-04-12,789522,25891201,465,2025-04-14,2025-04-16,465,1,0,0,AM Butter 100,Dairy,Acclaimed Stores,Vadodara,27900.0
FAP414622201,2025-04-12,789622,25891201,104,2025-04-14,2025-04-15,99,0,0,0,AM Butter 100,Dairy,Expert Mart,Vadodara,6240.0
FAP413520501,2025-04-12,789520,25891501,154,2025-04-13,2025-04-14,154,1,0,0,AM Biscuits 750,Food,Fairway Market,"New Jersey, US",118065.3
FAP415721603,2025-04-12,789721,25891501,193,2025-04-15,2025-04-15,193,1,1,1,AM Biscuits 750,Food,Logic Stores,Ahmedabad,57900.0
FAP413601601,2025-04-12,789601,25891501,131,2025-04-13,2025-04-14,118,0,0,0,AM Biscuits 750,Food,Price Rite,"New Jersey, US",100432.17
